Date,High,Low,Open,Close,Volume,Adj Close,StockSymbol,Description
2012-08-03,32.8849983215332,32.21500015258789,32.59000015258789,32.744998931884766,12934400.0,30.81715202331543,V,Visa
2012-08-06,33.14500045776367,32.654998779296875,32.75,32.75749969482422,9227600.0,30.828933715820312,V,Visa
2012-08-07,32.85749816894531,32.334999084472656,32.70750045776367,32.599998474121094,13179200.0,30.680692672729492,V,Visa
2012-08-08,32.880001068115234,32.599998474121094,32.69499969482422,32.787498474121094,7962800.0,30.857162475585938,V,Visa
2012-08-09,32.74250030517578,31.9375,32.720001220703125,32.127498626708984,14203600.0,30.236021041870117,V,Visa
2012-08-10,32.3224983215332,32.0,32.04750061035156,32.272499084472656,5984800.0,30.372480392456055,V,Visa
2012-08-13,32.25,31.850000381469727,32.15999984741211,32.08000183105469,6454000.0,30.191312789916992,V,Visa
2012-08-14,32.54499816894531,32.1349983215332,32.279998779296875,32.47249984741211,8732400.0,30.560710906982422,V,Visa
2012-08-15,32.57500076293945,32.147499084472656,32.29499816894531,32.26499938964844,7735600.0,30.41693878173828,V,Visa
2012-08-16,32.48749923706055,32.17499923706055,32.17499923706055,32.41999816894531,9121200.0,30.56306266784668,V,Visa
2012-08-17,32.5099983215332,32.0724983215332,32.497501373291016,32.17250061035156,9582400.0,30.32973861694336,V,Visa
2012-08-20,32.18000030517578,32.0,32.15250015258789,32.040000915527344,8674400.0,30.204832077026367,V,Visa
2012-08-21,32.3125,31.75,32.1775016784668,31.8799991607666,7605200.0,30.053997039794922,V,Visa
2012-08-22,32.125,31.6299991607666,31.717500686645508,32.025001525878906,8866000.0,30.190690994262695,V,Visa
2012-08-23,32.125,31.6875,31.982500076293945,31.787500381469727,7000000.0,29.966794967651367,V,Visa
2012-08-24,31.7549991607666,31.452499389648438,31.647499084472656,31.665000915527344,10650800.0,29.85131072998047,V,Visa
2012-08-27,32.03499984741211,31.760000228881836,31.822500228881836,31.915000915527344,8820400.0,30.086986541748047,V,Visa
2012-08-28,32.060001373291016,31.80500030517578,31.96500015258789,31.850000381469727,7862800.0,30.025714874267578,V,Visa
2012-08-29,32.01250076293945,31.68000030517578,31.887500762939453,32.005001068115234,8583600.0,30.171838760375977,V,Visa
2012-08-30,31.774999618530273,31.545000076293945,31.774999618530273,31.674999237060547,8573600.0,29.860734939575195,V,Visa
2012-08-31,32.092498779296875,31.565000534057617,31.877500534057617,32.0625,13784000.0,30.226037979125977,V,Visa
2012-09-04,32.287498474121094,31.905000686645508,32.09000015258789,32.130001068115234,10200800.0,30.289674758911133,V,Visa
2012-09-05,32.25,31.737499237060547,32.21500015258789,31.90250015258789,12698800.0,30.075210571289062,V,Visa
2012-09-06,32.375,31.950000762939453,32.04499816894531,32.375,15698400.0,30.520639419555664,V,Visa
2012-09-07,32.4900016784668,32.16749954223633,32.377498626708984,32.4275016784668,10789200.0,30.570133209228516,V,Visa
2012-09-10,32.470001220703125,32.10499954223633,32.10499954223633,32.16999816894531,11633600.0,30.32738494873047,V,Visa
2012-09-11,33.11000061035156,32.20249938964844,32.220001220703125,32.872501373291016,15890400.0,30.989646911621094,V,Visa
2012-09-12,33.369998931884766,32.89500045776367,32.912498474121094,33.3650016784668,14656000.0,31.45394515991211,V,Visa
2012-09-13,34.162498474121094,33.14500045776367,33.23749923706055,33.744998931884766,15745200.0,31.812175750732422,V,Visa
2012-09-14,33.82500076293945,33.4375,33.8125,33.5625,13289600.0,31.64012908935547,V,Visa
2012-09-17,33.712501525878906,33.404998779296875,33.6150016784668,33.467498779296875,10649200.0,31.550565719604492,V,Visa
2012-09-18,33.462501525878906,33.13249969482422,33.272499084472656,33.415000915527344,13192400.0,31.50107192993164,V,Visa
2012-09-19,33.880001068115234,33.432498931884766,33.467498779296875,33.6974983215332,11976800.0,31.76738739013672,V,Visa
2012-09-20,33.709999084472656,33.36750030517578,33.5724983215332,33.65250015258789,12779600.0,31.724971771240234,V,Visa
2012-09-21,33.98749923706055,33.724998474121094,33.82500076293945,33.75,29225600.0,31.81688117980957,V,Visa
2012-09-24,33.74250030517578,33.377498626708984,33.52750015258789,33.435001373291016,10530000.0,31.519922256469727,V,Visa
2012-09-25,33.849998474121094,33.404998779296875,33.459999084472656,33.63999938964844,15398400.0,31.713191986083984,V,Visa
2012-09-26,33.63999938964844,33.095001220703125,33.53499984741211,33.130001068115234,10637200.0,31.232398986816406,V,Visa
2012-09-27,33.560001373291016,33.130001068115234,33.1775016784668,33.477500915527344,8432800.0,31.559993743896484,V,Visa
2012-09-28,33.654998779296875,33.310001373291016,33.494998931884766,33.56999969482422,9431600.0,31.64718246459961,V,Visa
