Date,High,Low,Open,Close,Volume,Adj Close,StockSymbol,Description
2012-11-20,4.489999771118164,4.389999866485596,4.449999809265137,4.480000019073486,781100,4.480000019073486,OPK,OPKO Health
2012-11-21,4.489999771118164,4.409999847412109,4.489999771118164,4.449999809265137,712900,4.449999809265137,OPK,OPKO Health
2012-11-23,4.489999771118164,4.429999828338623,4.429999828338623,4.489999771118164,541200,4.489999771118164,OPK,OPKO Health
2012-11-26,4.46999979019165,4.369999885559082,4.46999979019165,4.440000057220459,1408100,4.440000057220459,OPK,OPKO Health
2012-11-27,4.46999979019165,4.409999847412109,4.440000057220459,4.46999979019165,760700,4.46999979019165,OPK,OPKO Health
2012-11-28,4.460000038146973,4.360000133514404,4.460000038146973,4.429999828338623,1277200,4.429999828338623,OPK,OPKO Health
2012-11-29,4.510000228881836,4.409999847412109,4.460000038146973,4.46999979019165,1439000,4.46999979019165,OPK,OPKO Health
2012-11-30,4.489999771118164,4.380000114440918,4.449999809265137,4.380000114440918,1990600,4.380000114440918,OPK,OPKO Health
2012-12-03,4.449999809265137,4.349999904632568,4.400000095367432,4.409999847412109,1536000,4.409999847412109,OPK,OPKO Health
2012-12-04,4.429999828338623,4.349999904632568,4.420000076293945,4.400000095367432,920400,4.400000095367432,OPK,OPKO Health
2012-12-05,4.409999847412109,4.349999904632568,4.400000095367432,4.389999866485596,957900,4.389999866485596,OPK,OPKO Health
2012-12-06,4.389999866485596,4.320000171661377,4.380000114440918,4.349999904632568,1097000,4.349999904632568,OPK,OPKO Health
2012-12-07,4.389999866485596,4.320000171661377,4.369999885559082,4.380000114440918,738300,4.380000114440918,OPK,OPKO Health
2012-12-10,4.449999809265137,4.349999904632568,4.369999885559082,4.449999809265137,1632900,4.449999809265137,OPK,OPKO Health
2012-12-11,4.519999980926514,4.440000057220459,4.440000057220459,4.5,1272300,4.5,OPK,OPKO Health
2012-12-12,4.550000190734863,4.5,4.519999980926514,4.539999961853027,693700,4.539999961853027,OPK,OPKO Health
2012-12-13,4.610000133514404,4.480000019073486,4.53000020980835,4.579999923706055,4376100,4.579999923706055,OPK,OPKO Health
2012-12-14,4.630000114440918,4.519999980926514,4.559999942779541,4.619999885559082,1327000,4.619999885559082,OPK,OPKO Health
2012-12-17,4.650000095367432,4.550000190734863,4.599999904632568,4.650000095367432,1206300,4.650000095367432,OPK,OPKO Health
2012-12-18,4.710000038146973,4.630000114440918,4.639999866485596,4.710000038146973,798000,4.710000038146973,OPK,OPKO Health
2012-12-19,4.840000152587891,4.679999828338623,4.710000038146973,4.760000228881836,2806900,4.760000228881836,OPK,OPKO Health
2012-12-20,4.789999961853027,4.690000057220459,4.789999961853027,4.710000038146973,1427900,4.710000038146973,OPK,OPKO Health
2012-12-21,4.739999771118164,4.579999923706055,4.679999828338623,4.670000076293945,1641500,4.670000076293945,OPK,OPKO Health
2012-12-24,4.670000076293945,4.590000152587891,4.650000095367432,4.639999866485596,453100,4.639999866485596,OPK,OPKO Health
2012-12-26,4.75,4.599999904632568,4.639999866485596,4.679999828338623,1197400,4.679999828338623,OPK,OPKO Health
2012-12-27,4.75,4.639999866485596,4.710000038146973,4.739999771118164,959000,4.739999771118164,OPK,OPKO Health
2012-12-28,4.78000020980835,4.71999979019165,4.730000019073486,4.730000019073486,826000,4.730000019073486,OPK,OPKO Health
2012-12-31,4.809999942779541,4.650000095367432,4.75,4.809999942779541,1289400,4.809999942779541,OPK,OPKO Health
2013-01-02,5.010000228881836,4.829999923706055,4.860000133514404,5.0,1922200,5.0,OPK,OPKO Health
2013-01-03,5.070000171661377,4.929999828338623,5.010000228881836,5.0,1658300,5.0,OPK,OPKO Health
2013-01-04,5.239999771118164,5.019999980926514,5.039999961853027,5.159999847412109,2397400,5.159999847412109,OPK,OPKO Health
2013-01-07,5.320000171661377,5.150000095367432,5.159999847412109,5.309999942779541,2008700,5.309999942779541,OPK,OPKO Health
2013-01-08,5.420000076293945,5.269999980926514,5.309999942779541,5.300000190734863,2401800,5.300000190734863,OPK,OPKO Health
2013-01-09,5.420000076293945,5.079999923706055,5.360000133514404,5.179999828338623,3074500,5.179999828338623,OPK,OPKO Health
2013-01-10,5.349999904632568,5.179999828338623,5.239999771118164,5.309999942779541,1568200,5.309999942779541,OPK,OPKO Health
2013-01-11,5.400000095367432,5.21999979019165,5.289999961853027,5.380000114440918,1180600,5.380000114440918,OPK,OPKO Health
2013-01-14,5.78000020980835,5.300000190734863,5.320000171661377,5.710000038146973,3026800,5.710000038146973,OPK,OPKO Health
2013-01-15,5.78000020980835,5.510000228881836,5.679999828338623,5.710000038146973,2499700,5.710000038146973,OPK,OPKO Health
2013-01-16,6.119999885559082,5.699999809265137,5.760000228881836,6.0,3604900,6.0,OPK,OPKO Health
2013-01-17,6.190000057220459,5.929999828338623,6.079999923706055,6.0,2495600,6.0,OPK,OPKO Health
2013-01-18,6.150000095367432,5.980000019073486,6.019999980926514,6.050000190734863,2013900,6.050000190734863,OPK,OPKO Health
2013-01-22,6.349999904632568,6.039999961853027,6.079999923706055,6.340000152587891,3171200,6.340000152587891,OPK,OPKO Health
2013-01-23,6.570000171661377,6.309999942779541,6.440000057220459,6.320000171661377,3358500,6.320000171661377,OPK,OPKO Health
2013-01-24,6.28000020980835,5.869999885559082,6.190000057220459,5.889999866485596,5209100,5.889999866485596,OPK,OPKO Health
2013-01-25,6.239999771118164,5.989999771118164,6.059999942779541,6.199999809265137,2689900,6.199999809265137,OPK,OPKO Health
2013-01-28,6.699999809265137,6.130000114440918,6.230000019073486,6.599999904632568,5266400,6.599999904632568,OPK,OPKO Health
2013-01-29,7.21999979019165,6.659999847412109,7.050000190734863,6.75,11249800,6.75,OPK,OPKO Health
2013-01-30,6.880000114440918,6.440000057220459,6.809999942779541,6.46999979019165,4297300,6.46999979019165,OPK,OPKO Health
2013-01-31,6.619999885559082,6.409999847412109,6.460000038146973,6.420000076293945,3638500,6.420000076293945,OPK,OPKO Health
2013-02-01,6.760000228881836,6.46999979019165,6.539999961853027,6.730000019073486,2796000,6.730000019073486,OPK,OPKO Health
2013-02-04,7.090000152587891,6.699999809265137,6.809999942779541,6.989999771118164,3377300,6.989999771118164,OPK,OPKO Health
2013-02-05,7.110000133514404,6.960000038146973,7.03000020980835,6.980000019073486,2085600,6.980000019073486,OPK,OPKO Health
2013-02-06,6.96999979019165,6.699999809265137,6.949999809265137,6.889999866485596,2366300,6.889999866485596,OPK,OPKO Health
2013-02-07,6.989999771118164,6.769999980926514,6.920000076293945,6.809999942779541,1804700,6.809999942779541,OPK,OPKO Health
2013-02-08,6.900000095367432,6.079999923706055,6.840000152587891,6.489999771118164,9984800,6.489999771118164,OPK,OPKO Health
2013-02-11,6.739999771118164,6.380000114440918,6.480000019073486,6.71999979019165,3182700,6.71999979019165,OPK,OPKO Health
2013-02-12,6.829999923706055,6.630000114440918,6.75,6.659999847412109,1587200,6.659999847412109,OPK,OPKO Health
2013-02-13,6.739999771118164,6.610000133514404,6.679999828338623,6.730000019073486,1022700,6.730000019073486,OPK,OPKO Health
2013-02-14,6.869999885559082,6.679999828338623,6.829999923706055,6.809999942779541,1673200,6.809999942779541,OPK,OPKO Health
2013-02-15,6.860000133514404,6.690000057220459,6.849999904632568,6.730000019073486,1361500,6.730000019073486,OPK,OPKO Health
2013-02-19,6.840000152587891,6.699999809265137,6.809999942779541,6.78000020980835,1175600,6.78000020980835,OPK,OPKO Health
2013-02-20,6.820000171661377,6.519999980926514,6.769999980926514,6.630000114440918,1385600,6.630000114440918,OPK,OPKO Health
2013-02-21,6.769999980926514,6.599999904632568,6.650000095367432,6.679999828338623,1482300,6.679999828338623,OPK,OPKO Health
2013-02-22,7.099999904632568,6.699999809265137,6.699999809265137,7.03000020980835,3208300,7.03000020980835,OPK,OPKO Health
2013-02-25,7.349999904632568,7.0,7.070000171661377,7.0,4205200,7.0,OPK,OPKO Health
2013-02-26,7.170000076293945,6.800000190734863,7.099999904632568,7.150000095367432,2606300,7.150000095367432,OPK,OPKO Health
2013-02-27,7.150000095367432,6.989999771118164,7.099999904632568,7.03000020980835,2302500,7.03000020980835,OPK,OPKO Health
2013-02-28,7.099999904632568,6.929999828338623,7.019999980926514,6.940000057220459,1423100,6.940000057220459,OPK,OPKO Health
2013-03-01,7.090000152587891,6.849999904632568,6.960000038146973,6.989999771118164,1531100,6.989999771118164,OPK,OPKO Health
2013-03-04,7.199999809265137,6.949999809265137,7.050000190734863,7.159999847412109,3031000,7.159999847412109,OPK,OPKO Health
2013-03-05,7.400000095367432,7.099999904632568,7.25,7.300000190734863,2764600,7.300000190734863,OPK,OPKO Health
2013-03-06,7.389999866485596,7.25,7.340000152587891,7.320000171661377,1476800,7.320000171661377,OPK,OPKO Health
2013-03-07,7.489999771118164,7.260000228881836,7.369999885559082,7.389999866485596,2170000,7.389999866485596,OPK,OPKO Health
2013-03-08,7.539999961853027,7.269999980926514,7.449999809265137,7.480000019073486,2443100,7.480000019073486,OPK,OPKO Health
2013-03-11,7.590000152587891,7.420000076293945,7.510000228881836,7.480000019073486,1585900,7.480000019073486,OPK,OPKO Health
2013-03-12,7.53000020980835,7.429999828338623,7.489999771118164,7.489999771118164,1053200,7.489999771118164,OPK,OPKO Health
2013-03-13,7.519999980926514,7.349999904632568,7.5,7.510000228881836,1073800,7.510000228881836,OPK,OPKO Health
2013-03-14,7.570000171661377,7.429999828338623,7.480000019073486,7.539999961853027,1743400,7.539999961853027,OPK,OPKO Health
2013-03-15,7.829999923706055,7.519999980926514,7.599999904632568,7.829999923706055,4069900,7.829999923706055,OPK,OPKO Health
2013-03-18,7.769999980926514,7.579999923706055,7.699999809265137,7.610000133514404,2566800,7.610000133514404,OPK,OPKO Health
2013-03-19,7.699999809265137,7.400000095367432,7.670000076293945,7.519999980926514,2317400,7.519999980926514,OPK,OPKO Health
2013-03-20,7.710000038146973,7.53000020980835,7.679999828338623,7.559999942779541,1430800,7.559999942779541,OPK,OPKO Health
2013-03-21,7.590000152587891,7.210000038146973,7.550000190734863,7.349999904632568,2316200,7.349999904632568,OPK,OPKO Health
2013-03-22,7.659999847412109,7.360000133514404,7.389999866485596,7.630000114440918,1924600,7.630000114440918,OPK,OPKO Health
2013-03-25,7.659999847412109,7.440000057220459,7.610000133514404,7.639999866485596,1334000,7.639999866485596,OPK,OPKO Health
2013-03-26,7.690000057220459,7.570000171661377,7.650000095367432,7.650000095367432,900000,7.650000095367432,OPK,OPKO Health
2013-03-27,7.639999866485596,7.539999961853027,7.579999923706055,7.619999885559082,1050400,7.619999885559082,OPK,OPKO Health
2013-03-28,7.699999809265137,7.579999923706055,7.639999866485596,7.630000114440918,1305500,7.630000114440918,OPK,OPKO Health
2013-04-01,7.650000095367432,7.360000133514404,7.630000114440918,7.550000190734863,1705600,7.550000190734863,OPK,OPKO Health
2013-04-02,7.599999904632568,7.329999923706055,7.559999942779541,7.400000095367432,1668900,7.400000095367432,OPK,OPKO Health
2013-04-03,7.46999979019165,6.650000095367432,7.449999809265137,7.0,4410200,7.0,OPK,OPKO Health
2013-04-04,7.300000190734863,6.900000095367432,7.0,7.289999961853027,1859600,7.289999961853027,OPK,OPKO Health
2013-04-05,7.230000019073486,7.010000228881836,7.059999942779541,7.170000076293945,1216400,7.170000076293945,OPK,OPKO Health
2013-04-08,7.340000152587891,7.170000076293945,7.269999980926514,7.21999979019165,1288200,7.21999979019165,OPK,OPKO Health
2013-04-09,7.199999809265137,6.800000190734863,7.139999866485596,6.949999809265137,4736100,6.949999809265137,OPK,OPKO Health
2013-04-10,7.099999904632568,6.860000133514404,6.949999809265137,7.099999904632568,1879500,7.099999904632568,OPK,OPKO Health
2013-04-11,7.329999923706055,7.099999904632568,7.119999885559082,7.190000057220459,1723100,7.190000057220459,OPK,OPKO Health
2013-04-12,7.21999979019165,7.050000190734863,7.190000057220459,7.170000076293945,805600,7.170000076293945,OPK,OPKO Health
2013-04-15,7.130000114440918,6.920000076293945,7.130000114440918,6.940000057220459,1504100,6.940000057220459,OPK,OPKO Health
2013-04-16,7.199999809265137,7.019999980926514,7.159999847412109,7.130000114440918,1515100,7.130000114440918,OPK,OPKO Health
2013-04-17,7.159999847412109,6.920000076293945,7.139999866485596,7.019999980926514,1557800,7.019999980926514,OPK,OPKO Health
2013-04-18,7.079999923706055,6.909999847412109,7.050000190734863,6.949999809265137,1136000,6.949999809265137,OPK,OPKO Health
2013-04-19,7.090000152587891,6.960000038146973,6.96999979019165,7.019999980926514,956700,7.019999980926514,OPK,OPKO Health
2013-04-22,7.099999904632568,6.980000019073486,7.059999942779541,7.099999904632568,847700,7.099999904632568,OPK,OPKO Health
2013-04-23,7.199999809265137,6.960000038146973,7.159999847412109,7.059999942779541,1104500,7.059999942779541,OPK,OPKO Health
2013-04-24,7.150000095367432,6.769999980926514,6.849999904632568,6.960000038146973,3161400,6.960000038146973,OPK,OPKO Health
2013-04-25,7.070000171661377,6.880000114440918,6.909999847412109,7.039999961853027,1620300,7.039999961853027,OPK,OPKO Health
2013-04-26,7.070000171661377,6.889999866485596,7.059999942779541,6.920000076293945,1278900,6.920000076293945,OPK,OPKO Health
2013-04-29,7.0,6.829999923706055,6.920000076293945,6.860000133514404,1145800,6.860000133514404,OPK,OPKO Health
2013-04-30,6.900000095367432,6.550000190734863,6.880000114440918,6.659999847412109,2497400,6.659999847412109,OPK,OPKO Health
2013-05-01,6.699999809265137,6.269999980926514,6.650000095367432,6.409999847412109,3419600,6.409999847412109,OPK,OPKO Health
2013-05-02,6.650000095367432,6.400000095367432,6.400000095367432,6.539999961853027,1346800,6.539999961853027,OPK,OPKO Health
2013-05-03,6.789999961853027,6.610000133514404,6.610000133514404,6.670000076293945,1430000,6.670000076293945,OPK,OPKO Health
2013-05-06,6.78000020980835,6.599999904632568,6.760000228881836,6.699999809265137,1084500,6.699999809265137,OPK,OPKO Health
2013-05-07,6.789999961853027,6.710000038146973,6.75,6.760000228881836,956200,6.760000228881836,OPK,OPKO Health
2013-05-08,6.78000020980835,6.650000095367432,6.730000019073486,6.690000057220459,878900,6.690000057220459,OPK,OPKO Health
2013-05-09,6.940000057220459,6.619999885559082,6.630000114440918,6.809999942779541,1668600,6.809999942779541,OPK,OPKO Health
2013-05-10,6.940000057220459,6.800000190734863,6.849999904632568,6.920000076293945,1003200,6.920000076293945,OPK,OPKO Health
2013-05-13,6.949999809265137,6.75,6.949999809265137,6.900000095367432,1063700,6.900000095367432,OPK,OPKO Health
2013-05-14,6.989999771118164,6.869999885559082,6.869999885559082,6.960000038146973,1245500,6.960000038146973,OPK,OPKO Health
2013-05-15,7.179999828338623,6.960000038146973,6.96999979019165,7.130000114440918,1695100,7.130000114440918,OPK,OPKO Health
2013-05-16,7.179999828338623,6.989999771118164,7.179999828338623,7.010000228881836,1100000,7.010000228881836,OPK,OPKO Health
2013-05-17,7.159999847412109,7.0,7.050000190734863,7.159999847412109,1202200,7.159999847412109,OPK,OPKO Health
2013-05-20,7.179999828338623,6.989999771118164,7.170000076293945,7.0,852800,7.0,OPK,OPKO Health
2013-05-21,7.110000133514404,6.920000076293945,7.050000190734863,6.940000057220459,1158600,6.940000057220459,OPK,OPKO Health
2013-05-22,7.099999904632568,6.829999923706055,6.920000076293945,6.889999866485596,1057000,6.889999866485596,OPK,OPKO Health
2013-05-23,7.039999961853027,6.71999979019165,6.800000190734863,6.96999979019165,982400,6.96999979019165,OPK,OPKO Health
2013-05-24,6.960000038146973,6.840000152587891,6.960000038146973,6.929999828338623,661600,6.929999828338623,OPK,OPKO Health
2013-05-28,7.019999980926514,6.820000171661377,7.019999980926514,6.880000114440918,992300,6.880000114440918,OPK,OPKO Health
2013-05-29,6.869999885559082,6.670000076293945,6.869999885559082,6.71999979019165,1002400,6.71999979019165,OPK,OPKO Health
2013-05-30,6.820000171661377,6.690000057220459,6.730000019073486,6.71999979019165,865800,6.71999979019165,OPK,OPKO Health
2013-05-31,6.71999979019165,6.579999923706055,6.699999809265137,6.610000133514404,1461600,6.610000133514404,OPK,OPKO Health
2013-06-03,6.650000095367432,6.440000057220459,6.599999904632568,6.570000171661377,2083300,6.570000171661377,OPK,OPKO Health
2013-06-04,6.630000114440918,6.360000133514404,6.619999885559082,6.389999866485596,2248400,6.389999866485596,OPK,OPKO Health
2013-06-05,6.449999809265137,6.139999866485596,6.369999885559082,6.170000076293945,2521700,6.170000076293945,OPK,OPKO Health
2013-06-06,6.550000190734863,6.230000019073486,6.320000171661377,6.550000190734863,1987800,6.550000190734863,OPK,OPKO Health
2013-06-07,6.659999847412109,6.46999979019165,6.619999885559082,6.5,1226400,6.5,OPK,OPKO Health
2013-06-10,6.619999885559082,6.440000057220459,6.619999885559082,6.539999961853027,1089800,6.539999961853027,OPK,OPKO Health
2013-06-11,6.610000133514404,6.429999828338623,6.5,6.579999923706055,1080900,6.579999923706055,OPK,OPKO Health
2013-06-12,6.75,6.599999904632568,6.619999885559082,6.679999828338623,1447900,6.679999828338623,OPK,OPKO Health
2013-06-13,6.800000190734863,6.610000133514404,6.659999847412109,6.800000190734863,929000,6.800000190734863,OPK,OPKO Health
2013-06-14,6.889999866485596,6.75,6.820000171661377,6.829999923706055,1024200,6.829999923706055,OPK,OPKO Health
2013-06-17,7.099999904632568,6.829999923706055,6.900000095367432,7.070000171661377,2018500,7.070000171661377,OPK,OPKO Health
2013-06-18,7.289999961853027,7.099999904632568,7.190000057220459,7.139999866485596,2699000,7.139999866485596,OPK,OPKO Health
2013-06-19,7.199999809265137,7.050000190734863,7.179999828338623,7.059999942779541,1340300,7.059999942779541,OPK,OPKO Health
2013-06-20,7.079999923706055,6.909999847412109,7.039999961853027,6.980000019073486,1791600,6.980000019073486,OPK,OPKO Health
2013-06-21,7.110000133514404,7.0,7.019999980926514,7.019999980926514,2667500,7.019999980926514,OPK,OPKO Health
2013-06-24,7.019999980926514,6.869999885559082,6.96999979019165,6.920000076293945,1325200,6.920000076293945,OPK,OPKO Health
2013-06-25,7.010000228881836,6.75,6.989999771118164,6.940000057220459,1157600,6.940000057220459,OPK,OPKO Health
2013-06-26,7.079999923706055,6.920000076293945,6.949999809265137,6.989999771118164,1404100,6.989999771118164,OPK,OPKO Health
2013-06-27,7.179999828338623,6.989999771118164,7.070000171661377,7.159999847412109,1370300,7.159999847412109,OPK,OPKO Health
2013-06-28,7.230000019073486,7.070000171661377,7.179999828338623,7.099999904632568,4695300,7.099999904632568,OPK,OPKO Health
2013-07-01,7.480000019073486,7.239999771118164,7.289999961853027,7.400000095367432,2280000,7.400000095367432,OPK,OPKO Health
2013-07-02,7.46999979019165,7.230000019073486,7.420000076293945,7.28000020980835,1364300,7.28000020980835,OPK,OPKO Health
2013-07-03,7.389999866485596,7.159999847412109,7.289999961853027,7.179999828338623,1142900,7.179999828338623,OPK,OPKO Health
2013-07-05,7.289999961853027,7.130000114440918,7.28000020980835,7.25,827200,7.25,OPK,OPKO Health
